"","TeamID","TeamName","Seed","Season","DayNum","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome","WinPercentage"
"720",1261,"LSU","W08",2021,75,85,27,59,7,18,24,32,9,24,10,12,10,2,0,"W",0.833333333333333
"721",1261,"LSU","W08",2021,78,75,28,74,5,26,14,22,14,21,10,12,11,4,0,"L",0.769230769230769
"722",1261,"LSU","W08",2021,82,69,25,65,4,23,15,22,9,18,6,5,3,4,0,"L",0.714285714285714
"723",1261,"LSU","W08",2021,85,78,25,53,10,29,18,20,7,26,22,9,5,3,0,"W",0.733333333333333
"724",1261,"LSU","W08",2021,89,71,25,58,9,23,12,18,10,18,8,12,10,3,0,"L",0.6875
"725",1261,"LSU","W08",2021,93,60,20,65,4,17,16,22,6,22,8,12,14,6,0,"L",0.647058823529412
"726",1261,"LSU","W08",2021,100,94,38,62,10,22,8,11,7,18,22,6,6,1,0,"W",0.666666666666667
"727",1261,"LSU","W08",2021,103,78,27,52,7,21,17,18,4,26,11,10,7,4,0,"W",0.684210526315789
"728",1261,"LSU","W08",2021,110,104,39,73,11,22,15,22,15,27,13,11,6,5,19,"W",0.7
"729",1261,"LSU","W08",2021,113,78,27,67,8,30,16,27,11,26,11,10,7,1,22,"L",0.666666666666667
"730",1261,"LSU","W08",2021,117,75,30,76,9,28,6,12,10,27,13,8,2,4,22,"L",0.636363636363636
"731",1261,"LSU","W08",2021,120,83,30,65,10,26,13,16,11,37,17,16,4,4,17,"W",0.652173913043478
"732",1261,"LSU","W08",2021,124,86,31,60,5,17,19,26,10,25,5,11,7,0,23,"W",0.666666666666667
"733",1261,"LSU","W08",2021,130,76,29,65,7,20,11,16,13,24,14,6,8,2,16,"W",0.68
"734",1261,"LSU","W08",2021,131,78,28,66,9,19,13,15,10,25,8,14,10,2,14,"W",0.692307692307692
"735",1261,"LSU","W08",2021,132,79,30,74,10,27,9,13,15,26,10,5,6,5,13,"L",0.666666666666667
"736",1268,"Maryland","W10",2021,23,85,30,63,10,23,15,18,10,31,13,9,3,3,0,"W",1
"737",1268,"Maryland","W10",2021,25,82,30,44,8,15,14,19,2,27,21,15,7,3,0,"W",1
"738",1268,"Maryland","W10",2021,27,79,31,52,7,19,10,10,5,22,14,10,4,5,0,"W",1
"739",1268,"Maryland","W10",2021,32,90,26,50,9,23,29,44,13,31,19,16,8,7,0,"W",1
"740",1268,"Maryland","W10",2021,37,51,20,50,6,18,5,11,6,19,12,14,5,5,0,"L",0.8
"741",1268,"Maryland","W10",2021,42,60,21,61,4,20,14,18,11,25,10,9,4,4,0,"L",0.666666666666667
"742",1268,"Maryland","W10",2021,50,84,30,65,7,28,17,24,13,25,14,4,7,2,0,"W",0.714285714285714
"743",1268,"Maryland","W10",2021,53,70,25,58,10,28,10,21,5,23,14,5,5,3,0,"L",0.625
"744",1268,"Maryland","W10",2021,56,70,26,52,6,17,12,15,4,27,11,9,3,5,0,"W",0.666666666666667
"745",1268,"Maryland","W10",2021,59,73,28,58,13,22,4,6,6,15,14,10,4,2,0,"L",0.6
"746",1268,"Maryland","W10",2021,63,55,20,52,7,25,8,15,6,26,8,10,4,2,0,"L",0.545454545454545
"747",1268,"Maryland","W10",2021,66,67,26,60,12,35,3,6,4,24,18,16,4,1,0,"L",0.5
"748",1268,"Maryland","W10",2021,69,66,22,55,8,20,14,17,7,22,8,10,2,7,0,"W",0.538461538461538
"749",1268,"Maryland","W10",2021,78,63,21,51,4,19,17,30,3,19,9,10,4,1,0,"L",0.5
"750",1268,"Maryland","W10",2021,82,63,19,45,8,23,17,29,6,29,12,11,5,5,0,"W",0.533333333333333
"751",1268,"Maryland","W10",2021,86,55,19,53,9,30,8,9,3,23,12,9,6,3,0,"L",0.5
"752",1268,"Maryland","W10",2021,92,61,21,46,9,25,10,15,3,17,13,10,10,2,0,"W",0.529411764705882
"753",1268,"Maryland","W10",2021,95,50,17,48,3,17,13,16,5,20,6,16,6,7,0,"L",0.5
"754",1268,"Maryland","W10",2021,98,65,22,55,5,19,16,18,5,26,11,12,5,2,0,"L",0.473684210526316
"755",1268,"Maryland","W10",2021,104,72,27,51,10,20,8,11,6,28,16,10,1,3,0,"W",0.5
"756",1268,"Maryland","W10",2021,106,64,23,53,9,29,9,10,6,36,9,17,5,3,13,"W",0.523809523809524
"757",1268,"Maryland","W10",2021,107,79,29,61,13,33,8,12,7,23,18,4,8,4,9,"W",0.545454545454545
"758",1268,"Maryland","W10",2021,111,68,22,47,6,20,18,28,6,24,12,11,9,1,14,"W",0.565217391304348
"759",1268,"Maryland","W10",2021,118,73,21,43,8,16,23,24,2,28,13,7,3,4,16,"W",0.583333333333333
"760",1268,"Maryland","W10",2021,121,55,21,50,9,26,4,7,4,26,13,15,6,3,13,"L",0.56
"761",1268,"Maryland","W10",2021,125,61,23,48,8,21,7,13,1,29,12,13,5,4,19,"L",0.538461538461538
"762",1268,"Maryland","W10",2021,129,68,21,55,6,20,20,28,10,25,10,11,8,2,19,"W",0.555555555555556
"763",1268,"Maryland","W10",2021,130,66,26,54,8,26,6,8,4,18,16,9,1,2,10,"L",0.535714285714286
"764",1276,"Michigan","W01",2021,23,96,33,61,10,27,20,26,9,33,23,10,3,3,0,"W",1
"765",1276,"Michigan","W01",2021,27,81,29,62,8,27,15,22,9,33,24,20,7,5,0,"W",1
"766",1276,"Michigan","W01",2021,30,84,33,59,4,15,14,19,9,31,12,12,4,4,0,"W",1
"767",1276,"Michigan","W01",2021,34,80,32,65,9,27,7,8,12,28,18,10,3,4,0,"W",1
"768",1276,"Michigan","W01",2021,37,91,34,59,9,16,14,18,8,24,20,8,7,9,0,"W",1
"769",1276,"Michigan","W01",2021,41,62,20,45,5,14,17,20,4,31,13,15,0,8,0,"W",1
"770",1276,"Michigan","W01",2021,53,80,30,59,9,27,11,14,7,33,16,15,6,2,0,"W",1
"771",1276,"Michigan","W01",2021,59,84,30,51,6,19,18,20,5,24,15,12,5,6,0,"W",1
"772",1276,"Michigan","W01",2021,62,85,32,64,12,27,9,14,12,29,22,11,4,8,0,"W",1
"773",1276,"Michigan","W01",2021,65,82,33,58,4,13,12,15,9,26,17,13,4,4,0,"W",1
"774",1276,"Michigan","W01",2021,71,77,32,62,9,16,4,4,8,33,13,8,6,9,0,"W",1
"775",1276,"Michigan","W01",2021,75,57,22,56,6,22,7,14,12,24,16,19,4,1,0,"L",0.916666666666667
"776",1276,"Michigan","W01",2021,78,87,29,56,12,24,17,22,5,29,20,9,6,5,0,"W",0.923076923076923
"777",1276,"Michigan","W01",2021,81,70,25,56,6,15,14,17,8,29,14,14,6,5,18,"W",0.928571428571429
"778",1276,"Michigan","W01",2021,104,67,24,59,7,17,12,16,9,23,11,5,5,6,0,"W",0.933333333333333
"779",1276,"Michigan","W01",2021,108,71,24,52,6,15,17,23,5,30,12,11,2,4,17,"W",0.9375
"780",1276,"Michigan","W01",2021,111,92,31,58,11,23,19,24,9,19,19,7,1,2,13,"W",0.941176470588235
"781",1276,"Michigan","W01",2021,115,79,33,70,8,17,5,6,12,27,13,6,5,2,13,"W",0.944444444444444
"782",1276,"Michigan","W01",2021,117,73,24,53,8,21,17,19,7,27,8,11,8,3,15,"W",0.947368421052632
"783",1276,"Michigan","W01",2021,120,53,17,49,2,7,17,24,3,21,4,10,5,4,14,"L",0.9
"784",1276,"Michigan","W01",2021,122,69,26,52,7,16,10,14,7,27,9,14,4,1,20,"W",0.904761904761905
"785",1276,"Michigan","W01",2021,125,64,25,60,7,22,7,11,9,21,17,8,2,2,15,"L",0.863636363636364
"786",1276,"Michigan","W01",2021,130,79,31,60,10,22,7,7,9,22,21,6,6,1,8,"W",0.869565217391304
"787",1276,"Michigan","W01",2021,131,67,20,57,6,19,21,23,7,26,14,2,3,5,16,"L",0.833333333333333
"788",1277,"Michigan St","W11a",2021,23,83,30,55,12,28,11,16,5,26,27,17,2,5,0,"W",1
"789",1277,"Michigan St","W11a",2021,26,80,30,70,7,22,13,16,11,35,26,12,9,12,0,"W",1
"790",1277,"Michigan St","W11a",2021,29,75,27,63,5,20,16,25,12,34,9,15,6,3,0,"W",1
"791",1277,"Michigan St","W11a",2021,32,83,29,60,6,18,19,23,10,26,16,17,5,7,0,"W",1
"792",1277,"Michigan St","W11a",2021,34,79,32,63,10,26,5,7,6,27,28,11,4,6,0,"W",1
"793",1277,"Michigan St","W11a",2021,41,109,39,76,15,37,16,17,16,30,32,16,4,3,0,"W",1
"794",1277,"Michigan St","W11a",2021,48,65,26,67,8,31,5,10,11,22,19,8,7,1,0,"L",0.857142857142857
"795",1277,"Michigan St","W11a",2021,53,76,27,57,8,11,14,16,9,20,23,14,2,0,0,"L",0.75
"796",1277,"Michigan St","W11a",2021,56,56,18,70,6,25,14,18,11,23,10,6,4,2,0,"L",0.666666666666667
"797",1277,"Michigan St","W11a",2021,61,84,29,56,7,23,19,26,9,19,12,12,6,5,0,"W",0.7
"798",1277,"Michigan St","W11a",2021,64,68,23,49,6,14,16,19,8,35,16,15,5,8,0,"W",0.727272727272727
"799",1277,"Michigan St","W11a",2021,67,54,16,41,3,13,19,25,6,24,12,14,4,9,0,"L",0.666666666666667
"800",1277,"Michigan St","W11a",2021,87,37,16,56,4,20,1,5,10,19,8,19,4,4,0,"L",0.615384615384615
"801",1277,"Michigan St","W11a",2021,90,62,17,53,5,24,23,31,6,27,11,10,2,2,0,"L",0.571428571428571
"802",1277,"Michigan St","W11a",2021,92,78,28,70,12,29,10,15,19,18,16,8,3,4,0,"L",0.533333333333333
"803",1277,"Michigan St","W11a",2021,96,66,23,59,6,23,14,16,8,35,16,20,7,7,0,"W",0.5625
"804",1277,"Michigan St","W11a",2021,99,60,23,55,4,15,10,15,9,26,15,9,5,3,0,"W",0.588235294117647
"805",1277,"Michigan St","W11a",2021,103,58,22,62,6,21,8,16,10,24,18,7,3,2,0,"L",0.555555555555556
"806",1277,"Michigan St","W11a",2021,106,65,23,52,7,16,12,18,11,24,12,16,2,2,25,"L",0.526315789473684
"807",1277,"Michigan St","W11a",2021,110,78,29,59,7,17,13,15,11,20,12,14,4,4,20,"W",0.55
"808",1277,"Michigan St","W11a",2021,113,81,32,59,4,8,13,20,8,26,18,8,7,9,24,"W",0.571428571428571
"809",1277,"Michigan St","W11a",2021,115,71,24,50,4,15,19,25,6,24,19,15,4,5,21,"W",0.590909090909091
"810",1277,"Michigan St","W11a",2021,118,55,19,57,8,28,9,15,13,20,13,8,2,3,19,"L",0.565217391304348
"811",1277,"Michigan St","W11a",2021,120,64,20,53,4,17,20,30,13,30,11,9,5,10,21,"W",0.583333333333333
"812",1277,"Michigan St","W11a",2021,122,50,20,55,0,9,10,14,7,20,7,11,5,5,16,"L",0.56
"813",1277,"Michigan St","W11a",2021,125,70,24,54,4,11,18,23,8,28,12,8,5,2,18,"W",0.576923076923077
"814",1277,"Michigan St","W11a",2021,129,57,22,53,4,16,9,18,8,28,10,18,7,3,23,"L",0.555555555555556
"815",1281,"Missouri","X09",2021,23,91,34,64,10,25,13,18,12,29,18,17,11,1,0,"W",1
"816",1281,"Missouri","X09",2021,30,83,30,65,9,31,14,17,8,27,17,7,5,3,0,"W",1
"817",1281,"Missouri","X09",2021,34,72,25,52,6,20,16,22,8,31,15,11,4,2,0,"W",1
"818",1281,"Missouri","X09",2021,37,69,25,49,5,16,14,21,8,28,12,14,3,2,0,"W",1
"819",1281,"Missouri","X09",2021,40,81,25,53,5,21,26,31,7,24,9,18,4,2,0,"W",1
"820",1281,"Missouri","X09",2021,50,54,16,63,3,21,19,26,13,27,5,8,4,3,0,"W",1
"821",1281,"Missouri","X09",2021,58,53,16,44,3,16,18,30,7,23,5,20,6,4,0,"L",0.857142857142857
"822",1281,"Missouri","X09",2021,61,81,24,51,5,19,28,39,7,39,14,21,3,1,0,"W",0.875
"823",1281,"Missouri","X09",2021,64,63,26,58,5,18,6,6,4,14,15,7,6,3,0,"L",0.777777777777778
"824",1281,"Missouri","X09",2021,75,68,27,55,6,22,8,11,9,23,15,14,8,6,0,"W",0.8
"825",1281,"Missouri","X09",2021,78,81,28,48,5,13,20,30,7,24,16,18,8,4,0,"W",0.818181818181818
"826",1281,"Missouri","X09",2021,82,73,25,57,8,19,15,20,10,21,11,11,10,2,0,"W",0.833333333333333
"827",1281,"Missouri","X09",2021,85,82,29,76,6,25,18,27,14,25,12,9,7,7,0,"L",0.769230769230769
"828",1281,"Missouri","X09",2021,89,102,35,61,11,23,21,35,10,23,19,11,4,7,0,"W",0.785714285714286
"829",1281,"Missouri","X09",2021,93,75,24,61,9,21,18,26,8,25,13,12,8,3,0,"W",0.8
"830",1281,"Missouri","X09",2021,96,68,28,62,3,20,9,14,8,34,11,16,11,9,0,"W",0.8125
"831",1281,"Missouri","X09",2021,100,59,23,47,8,19,5,15,3,12,15,12,6,2,0,"L",0.764705882352941
"832",1281,"Missouri","X09",2021,103,81,27,61,13,32,14,21,9,27,15,15,6,3,0,"L",0.722222222222222
"833",1281,"Missouri","X09",2021,106,70,26,61,6,26,12,15,9,21,14,13,7,7,22,"L",0.684210526315789
"834",1281,"Missouri","X09",2021,110,93,34,59,9,20,16,19,3,25,15,8,8,1,20,"W",0.7
"835",1281,"Missouri","X09",2021,113,53,20,57,7,23,6,11,13,18,14,13,7,6,13,"L",0.666666666666667
"836",1281,"Missouri","X09",2021,121,72,28,61,9,22,7,11,10,11,14,11,9,1,16,"W",0.681818181818182
"837",1281,"Missouri","X09",2021,124,80,23,62,9,30,25,34,13,20,12,9,6,2,24,"L",0.652173913043478
"838",1281,"Missouri","X09",2021,129,73,26,60,7,20,14,19,12,27,13,12,8,4,16,"W",0.666666666666667
"839",1281,"Missouri","X09",2021,130,64,22,52,6,18,14,21,5,23,11,21,9,3,25,"L",0.64
"840",1287,"Morehead St","Y14",2021,23,45,17,50,3,21,8,16,9,13,7,19,5,1,0,"L",0
"841",1287,"Morehead St","Y14",2021,25,64,25,58,8,30,6,9,6,21,11,19,3,2,0,"L",0
"842",1287,"Morehead St","Y14",2021,27,69,25,56,5,16,14,22,13,28,11,15,2,9,0,"W",0.333333333333333
"843",1287,"Morehead St","Y14",2021,30,44,13,52,7,21,11,13,9,18,8,17,2,1,0,"L",0.25
"844",1287,"Morehead St","Y14",2021,35,68,29,43,6,13,4,11,3,26,21,25,3,4,0,"L",0.2
"845",1287,"Morehead St","Y14",2021,42,75,23,45,4,15,25,32,6,31,13,19,6,8,0,"W",0.333333333333333
"846",1287,"Morehead St","Y14",2021,46,65,24,67,7,29,10,13,18,21,13,18,3,5,0,"L",0.285714285714286
"847",1287,"Morehead St","Y14",2021,49,51,17,36,7,22,10,17,3,20,8,20,4,4,0,"L",0.25
"848",1287,"Morehead St","Y14",2021,61,61,22,54,2,14,15,24,9,27,4,14,5,6,0,"W",0.333333333333333
"849",1287,"Morehead St","Y14",2021,66,57,20,53,5,22,12,15,12,22,8,15,8,1,0,"W",0.4
"850",1287,"Morehead St","Y14",2021,68,56,23,57,7,21,3,7,9,29,12,11,1,10,0,"W",0.454545454545455
"851",1287,"Morehead St","Y14",2021,73,87,30,57,9,21,18,24,10,31,16,10,7,2,0,"W",0.5
"852",1287,"Morehead St","Y14",2021,75,64,23,50,6,16,12,19,6,22,8,12,8,2,0,"W",0.538461538461538
"853",1287,"Morehead St","Y14",2021,80,76,25,48,7,14,19,35,4,27,16,11,5,5,0,"W",0.571428571428571
"854",1287,"Morehead St","Y14",2021,82,76,27,58,7,22,15,22,13,27,15,16,5,9,0,"W",0.6
"855",1287,"Morehead St","Y14",2021,87,85,27,53,12,22,19,26,7,20,16,10,4,1,0,"W",0.625
"856",1287,"Morehead St","Y14",2021,89,74,30,54,7,16,7,12,10,23,17,19,8,3,0,"W",0.647058823529412
"857",1287,"Morehead St","Y14",2021,94,66,27,49,5,13,7,13,7,30,13,13,2,9,0,"W",0.666666666666667
"858",1287,"Morehead St","Y14",2021,96,75,28,58,6,19,13,15,12,23,10,15,4,6,0,"W",0.684210526315789
"859",1287,"Morehead St","Y14",2021,101,79,27,56,8,20,17,27,13,26,14,16,9,3,0,"W",0.7
"860",1287,"Morehead St","Y14",2021,103,58,21,63,8,22,8,13,11,24,16,10,4,4,0,"L",0.666666666666667
"861",1287,"Morehead St","Y14",2021,110,79,27,48,10,20,15,18,5,23,21,16,5,3,12,"W",0.681818181818182
"862",1287,"Morehead St","Y14",2021,112,56,18,44,3,14,17,28,9,27,8,14,3,8,12,"W",0.695652173913043
"863",1287,"Morehead St","Y14",2021,115,74,26,52,7,12,15,23,8,28,12,11,3,12,15,"W",0.708333333333333
"864",1287,"Morehead St","Y14",2021,117,89,27,60,4,13,31,39,10,36,13,16,5,10,16,"W",0.72
"865",1287,"Morehead St","Y14",2021,121,61,21,48,3,11,16,22,10,25,9,14,3,2,11,"W",0.730769230769231
"866",1287,"Morehead St","Y14",2021,123,67,24,49,5,12,14,18,6,30,13,19,4,2,12,"W",0.740740740740741
"867",1287,"Morehead St","Y14",2021,124,86,33,61,9,19,11,12,11,25,15,11,3,5,9,"W",0.75
"868",1291,"Mt St Mary's","W16a",2021,23,62,21,53,4,22,16,23,9,24,10,14,5,1,0,"W",1
"869",1291,"Mt St Mary's","W16a",2021,26,67,25,56,11,27,6,10,8,22,10,13,5,4,0,"L",0.5
"870",1291,"Mt St Mary's","W16a",2021,27,61,22,51,8,19,9,11,6,13,13,8,3,2,0,"L",0.333333333333333
"871",1291,"Mt St Mary's","W16a",2021,33,42,16,44,4,14,6,10,5,21,7,20,7,5,0,"L",0.25
"872",1291,"Mt St Mary's","W16a",2021,36,75,30,60,7,27,8,10,8,24,13,6,3,7,0,"W",0.4
"873",1291,"Mt St Mary's","W16a",2021,66,55,19,51,4,18,13,17,8,32,7,18,3,3,0,"L",0.333333333333333
"874",1291,"Mt St Mary's","W16a",2021,67,55,19,54,5,19,12,19,10,23,8,15,4,4,18,"L",0.285714285714286
"875",1291,"Mt St Mary's","W16a",2021,73,77,28,59,9,21,12,18,10,31,19,15,4,7,0,"W",0.375
"876",1291,"Mt St Mary's","W16a",2021,74,63,23,47,8,17,9,12,7,29,15,19,2,5,0,"W",0.444444444444444
"877",1291,"Mt St Mary's","W16a",2021,80,67,23,45,9,19,12,17,7,24,14,16,8,6,0,"W",0.5
"878",1291,"Mt St Mary's","W16a",2021,81,64,24,55,7,21,9,16,11,22,9,10,2,3,16,"L",0.454545454545455
"879",1291,"Mt St Mary's","W16a",2021,89,58,25,74,5,23,3,4,21,19,10,6,3,8,0,"L",0.416666666666667
"880",1291,"Mt St Mary's","W16a",2021,90,76,27,56,10,17,12,18,12,19,11,7,9,4,0,"W",0.461538461538462
"881",1291,"Mt St Mary's","W16a",2021,101,66,25,55,4,20,12,17,6,33,16,13,4,2,0,"W",0.5
"882",1291,"Mt St Mary's","W16a",2021,102,64,23,55,7,17,11,14,10,26,13,8,5,3,0,"W",0.533333333333333
"883",1291,"Mt St Mary's","W16a",2021,106,39,13,48,3,19,10,17,8,23,5,9,2,1,14,"L",0.5
"884",1291,"Mt St Mary's","W16a",2021,107,55,20,46,7,17,8,11,10,18,14,14,3,4,12,"L",0.470588235294118
"885",1291,"Mt St Mary's","W16a",2021,110,71,28,69,12,29,3,8,15,24,15,13,5,0,19,"L",0.444444444444444
"886",1291,"Mt St Mary's","W16a",2021,111,74,26,50,5,16,17,26,9,29,15,13,5,5,17,"W",0.473684210526316
"887",1291,"Mt St Mary's","W16a",2021,115,72,26,61,9,22,11,18,10,28,12,13,8,2,21,"W",0.5
"888",1291,"Mt St Mary's","W16a",2021,124,66,22,46,3,12,19,27,8,26,13,18,6,5,18,"W",0.523809523809524
"889",1291,"Mt St Mary's","W16a",2021,127,73,23,57,5,17,22,31,8,34,8,7,1,10,11,"W",0.545454545454545
"890",1313,"Norfolk St","X16b",2021,25,83,24,49,10,22,25,31,4,28,14,9,8,5,0,"W",1
"891",1313,"Norfolk St","X16b",2021,26,57,19,53,9,18,10,13,6,24,12,13,4,4,0,"W",1
"892",1313,"Norfolk St","X16b",2021,30,66,23,55,8,19,12,19,2,23,11,12,6,4,0,"L",0.666666666666667
"893",1313,"Norfolk St","X16b",2021,35,76,29,52,5,12,13,24,8,29,12,14,6,4,0,"W",0.75
"894",1313,"Norfolk St","X16b",2021,41,47,16,47,2,11,13,22,4,23,4,13,7,2,0,"L",0.6
"895",1313,"Norfolk St","X16b",2021,46,72,27,59,4,13,14,23,10,18,8,8,5,2,0,"L",0.5
"896",1313,"Norfolk St","X16b",2021,54,68,22,49,7,17,17,25,4,22,6,18,10,1,18,"W",0.571428571428571
"897",1313,"Norfolk St","X16b",2021,68,74,22,63,10,29,20,27,11,25,11,11,4,7,0,"L",0.5
"898",1313,"Norfolk St","X16b",2021,69,89,28,60,9,20,24,34,11,25,17,12,3,4,16,"W",0.555555555555556
"899",1313,"Norfolk St","X16b",2021,75,87,30,53,13,23,14,23,8,23,20,15,8,3,0,"W",0.6
"900",1313,"Norfolk St","X16b",2021,76,83,26,70,5,21,26,38,13,29,12,9,4,3,0,"W",0.636363636363636
"901",1313,"Norfolk St","X16b",2021,82,71,26,74,5,27,14,23,8,30,9,13,11,1,0,"L",0.583333333333333
"902",1313,"Norfolk St","X16b",2021,83,77,29,73,8,25,11,16,10,22,13,6,9,2,17,"L",0.538461538461538
"903",1313,"Norfolk St","X16b",2021,89,94,31,58,15,32,17,19,6,21,23,11,3,2,0,"W",0.571428571428571
"904",1313,"Norfolk St","X16b",2021,97,84,31,71,6,23,16,19,13,28,13,12,7,3,0,"W",0.6
"905",1313,"Norfolk St","X16b",2021,98,64,25,77,9,29,5,7,14,29,10,12,3,2,22,"L",0.5625
"906",1313,"Norfolk St","X16b",2021,103,74,24,56,8,19,18,24,7,21,7,18,7,3,0,"W",0.588235294117647
"907",1313,"Norfolk St","X16b",2021,104,68,20,45,4,12,24,32,10,26,7,19,3,3,18,"W",0.611111111111111
"908",1313,"Norfolk St","X16b",2021,114,86,32,64,9,23,13,18,8,23,14,16,11,3,20,"W",0.631578947368421
"909",1313,"Norfolk St","X16b",2021,129,87,26,58,14,29,21,27,9,27,17,10,6,5,22,"W",0.65
"910",1313,"Norfolk St","X16b",2021,131,71,25,59,7,23,14,17,7,24,17,14,9,4,22,"W",0.666666666666667
"911",1314,"North Carolina","Z08",2021,23,79,28,71,4,18,19,24,16,30,12,9,10,9,0,"W",1
"912",1314,"North Carolina","Z08",2021,28,78,25,60,7,20,21,32,18,34,11,16,7,5,0,"W",1
"913",1314,"North Carolina","Z08",2021,29,67,24,52,4,12,15,24,12,26,11,23,6,5,0,"W",1
"914",1314,"North Carolina","Z08",2021,30,67,24,58,1,9,18,32,17,27,6,13,2,4,0,"L",0.75
"915",1314,"North Carolina","Z08",2021,36,80,31,65,6,15,12,20,13,31,22,18,7,2,0,"L",0.6
"916",1314,"North Carolina","Z08",2021,40,73,23,50,2,15,25,31,10,24,13,18,7,6,15,"W",0.666666666666667
"917",1314,"North Carolina","Z08",2021,47,75,26,61,5,20,18,29,15,22,14,10,2,3,0,"W",0.714285714285714
"918",1314,"North Carolina","Z08",2021,50,76,31,70,2,12,12,17,16,25,15,18,8,7,0,"L",0.625
"919",1314,"North Carolina","Z08",2021,58,67,25,56,8,20,9,14,9,27,17,18,7,2,0,"L",0.555555555555556
"920",1314,"North Carolina","Z08",2021,61,66,24,69,8,23,10,14,20,24,15,8,4,2,0,"W",0.6
"921",1314,"North Carolina","Z08",2021,64,67,21,61,9,20,16,22,13,30,13,20,9,6,0,"W",0.636363636363636
"922",1314,"North Carolina","Z08",2021,71,81,29,73,5,24,18,23,19,24,18,10,7,6,0,"W",0.666666666666667
"923",1314,"North Carolina","Z08",2021,75,75,27,62,10,24,11,14,11,15,19,14,9,1,0,"L",0.615384615384615
"924",1314,"North Carolina","Z08",2021,79,80,29,62,3,9,19,27,8,28,18,12,12,3,0,"W",0.642857142857143
"925",1314,"North Carolina","Z08",2021,82,86,37,68,4,11,8,18,10,28,18,13,6,4,0,"W",0.666666666666667
"926",1314,"North Carolina","Z08",2021,85,75,32,61,4,17,7,14,13,21,22,11,6,6,0,"W",0.6875
"927",1314,"North Carolina","Z08",2021,92,50,17,44,5,19,11,21,6,30,8,17,4,0,0,"L",0.647058823529412
"928",1314,"North Carolina","Z08",2021,96,91,34,64,10,15,13,22,11,24,20,16,10,3,0,"W",0.666666666666667
"929",1314,"North Carolina","Z08",2021,103,48,20,58,2,16,6,12,10,29,11,7,6,2,0,"L",0.631578947368421
"930",1314,"North Carolina","Z08",2021,107,82,32,75,5,17,13,16,16,30,20,10,9,2,11,"W",0.65
"931",1314,"North Carolina","Z08",2021,110,99,42,69,8,18,7,18,16,29,29,11,11,8,13,"W",0.666666666666667
"932",1314,"North Carolina","Z08",2021,114,70,25,60,5,18,15,22,12,21,13,19,10,2,20,"L",0.636363636363636
"933",1314,"North Carolina","Z08",2021,117,78,23,60,5,23,27,30,17,21,11,21,11,9,18,"W",0.652173913043478
"934",1314,"North Carolina","Z08",2021,119,70,26,68,4,20,14,22,21,27,16,20,6,1,16,"L",0.625
"935",1314,"North Carolina","Z08",2021,124,91,31,56,8,18,21,26,7,29,21,20,2,11,15,"W",0.64
"936",1314,"North Carolina","Z08",2021,128,101,39,77,9,24,14,18,24,28,19,11,9,12,15,"W",0.653846153846154
"937",1314,"North Carolina","Z08",2021,129,81,28,63,8,21,17,27,14,27,12,10,7,7,17,"W",0.666666666666667
"938",1314,"North Carolina","Z08",2021,130,66,23,68,6,18,14,25,17,21,9,11,8,4,18,"L",0.642857142857143
"939",1317,"North Texas","Z13",2021,24,116,41,63,21,33,13,15,5,36,28,17,13,3,0,"W",1
"940",1317,"North Texas","Z13",2021,26,54,21,58,2,13,10,13,10,25,10,16,5,2,0,"L",0.5
"941",1317,"North Texas","Z13",2021,32,63,20,56,7,23,16,20,13,18,11,8,2,0,0,"L",0.333333333333333
"942",1317,"North Texas","Z13",2021,39,50,19,55,4,19,8,13,10,20,7,14,9,1,0,"L",0.25
"943",1317,"North Texas","Z13",2021,43,81,32,56,8,16,9,17,6,22,13,9,9,4,0,"W",0.4
"944",1317,"North Texas","Z13",2021,45,85,36,59,8,18,5,10,7,30,20,11,7,4,0,"W",0.5
"945",1317,"North Texas","Z13",2021,61,49,20,45,4,15,5,6,4,21,8,18,7,5,0,"L",0.428571428571429
"946",1317,"North Texas","Z13",2021,67,77,27,52,10,23,13,16,5,23,20,11,6,5,0,"W",0.5
"947",1317,"North Texas","Z13",2021,68,69,21,54,5,22,22,25,9,25,10,11,8,1,0,"L",0.444444444444444
"948",1317,"North Texas","Z13",2021,74,63,24,48,8,18,7,12,5,32,16,14,4,2,0,"W",0.5
"949",1317,"North Texas","Z13",2021,75,74,25,47,8,16,16,20,4,25,13,8,5,5,13,"W",0.545454545454545
"950",1317,"North Texas","Z13",2021,88,79,29,58,7,21,14,17,10,20,10,15,9,0,0,"W",0.583333333333333
"951",1317,"North Texas","Z13",2021,90,79,32,56,8,19,7,7,7,25,13,11,8,2,0,"W",0.615384615384615
"952",1317,"North Texas","Z13",2021,95,63,25,54,8,25,5,7,7,21,18,12,4,3,0,"L",0.571428571428571
"953",1317,"North Texas","Z13",2021,96,57,19,52,6,22,13,16,8,21,7,16,8,6,0,"W",0.6
"954",1317,"North Texas","Z13",2021,102,65,24,50,7,25,10,15,10,23,14,17,8,2,0,"W",0.625
"955",1317,"North Texas","Z13",2021,103,68,25,46,6,20,12,19,5,20,10,13,7,0,0,"W",0.647058823529412
"956",1317,"North Texas","Z13",2021,116,77,29,51,5,12,14,20,5,30,12,18,11,4,15,"W",0.666666666666667
"957",1317,"North Texas","Z13",2021,117,72,26,57,14,29,6,7,7,20,16,17,6,3,17,"L",0.631578947368421
