"","TeamID","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome"
"1095",1314,81,32,63,9,21,8,10,15,33,18,15,5,1,13,"W"
"1096",1332,73,27,59,13,25,6,8,13,18,14,7,7,8,15,"W"
"1097",1397,83,28,60,8,20,19,23,13,28,12,17,6,5,23,"W"
"1098",1403,78,27,56,5,16,19,25,15,30,11,14,8,3,18,"W"
"1099",1438,63,27,56,7,24,2,5,8,28,10,6,6,6,11,"W"
"1100",1439,67,24,57,7,16,12,16,8,26,11,7,10,1,14,"W"
"1101",1211,72,25,62,7,19,15,20,13,32,11,14,6,6,16,"W"
"1102",1345,99,34,63,15,31,16,33,11,32,16,8,4,5,23,"W"
"1103",1403,63,24,55,6,19,9,10,6,25,12,8,8,4,17,"W"
"1104",1438,53,20,56,9,33,4,5,11,23,14,8,4,2,13,"W"
"1105",1120,97,36,66,17,37,8,17,10,26,21,11,8,6,17,"W"
"1106",1181,75,31,56,6,20,7,10,8,22,22,11,6,6,15,"W"
"1107",1246,62,22,46,4,12,14,19,10,24,11,13,4,2,13,"W"
"1108",1277,80,31,66,13,32,5,8,15,26,22,7,4,6,10,"W"
"1109",1403,75,25,57,9,23,16,19,7,22,11,13,9,7,14,"W"
"1110",1438,80,27,65,9,27,17,20,17,22,14,5,6,4,14,"W"
"1111",1120,77,26,65,7,23,18,24,12,25,8,9,10,7,21,"W"
"1112",1277,68,30,70,6,19,2,6,11,20,18,7,11,3,11,"W"
"1113",1403,61,22,51,9,23,8,13,3,27,8,7,4,4,18,"W"
"1114",1438,63,25,51,7,19,6,12,5,26,15,8,1,9,12,"W"
"1115",1438,85,27,59,11,24,20,23,11,28,15,11,4,3,15,"W"
"1116",1411,84,29,67,12,31,14,31,17,28,16,15,5,0,22,"L"
"1117",1436,51,20,64,4,16,7,7,8,26,12,17,10,3,15,"L"
"1118",1272,71,25,69,7,28,14,21,20,22,11,12,2,5,18,"L"
"1119",1166,73,27,60,7,17,12,17,14,17,20,21,6,6,21,"L"
"1120",1301,74,25,56,9,21,15,20,10,26,16,14,5,8,19,"L"
"1121",1140,53,20,64,2,17,11,13,15,26,11,11,8,4,22,"L"
"1122",1161,57,18,54,3,11,18,22,11,24,8,19,5,4,19,"L"
"1123",1153,69,26,66,10,27,7,10,13,22,13,10,7,6,24,"L"
"1124",1443,60,22,58,8,24,8,13,17,18,10,14,6,5,16,"L"
"1125",1429,61,23,56,6,17,9,10,13,19,13,13,6,1,15,"L"
"1126",1221,68,24,54,5,15,15,25,14,20,14,9,4,1,20,"L"
"1127",1356,71,26,65,8,19,11,21,11,18,19,13,6,0,19,"L"
"1128",1454,69,23,66,8,23,15,20,14,23,15,12,11,3,25,"L"
"1129",1354,54,21,52,6,20,6,8,7,22,8,18,7,2,23,"L"
"1130",1360,69,20,61,4,18,25,32,17,25,7,11,3,0,18,"L"
"1131",1173,71,28,66,9,28,6,9,12,16,11,11,3,3,19,"L"
"1132",1451,74,29,71,7,24,9,15,22,21,9,10,4,0,20,"L"
"1133",1386,63,22,59,6,24,13,16,15,21,11,12,8,4,19,"L"
"1134",1280,46,16,44,6,21,8,14,8,22,10,10,6,4,13,"L"
"1135",1358,55,19,57,6,18,11,18,12,25,10,16,1,4,16,"L"
"1136",1104,62,22,52,5,12,13,16,9,20,13,8,2,6,21,"L"
"1137",1237,64,22,60,4,15,16,22,15,18,10,19,7,1,15,"L"
"1138",1122,64,24,54,2,21,14,22,8,21,11,18,5,3,18,"L"
"1139",1423,73,20,55,13,29,20,26,10,19,16,8,7,1,19,"L"
"1140",1160,64,26,60,5,14,7,17,12,23,9,13,6,8,19,"L"
"1141",1335,63,20,41,8,18,15,16,2,13,17,18,5,0,20,"L"
"1142",1447,61,21,51,7,21,12,18,9,20,13,19,6,2,20,"L"
"1143",1261,56,20,60,6,26,10,17,17,18,7,16,7,3,13,"L"
"1144",1264,65,22,61,6,21,15,18,14,14,16,11,9,2,14,"L"
"1145",1421,61,23,62,5,21,10,12,13,16,5,11,9,3,16,"L"
"1146",1332,58,19,55,3,17,17,24,13,29,8,17,6,2,22,"L"
"1147",1190,73,24,60,5,10,20,28,13,25,7,15,12,4,20,"L"
"1148",1407,59,23,65,11,29,2,6,12,21,13,9,6,6,19,"L"
"1149",1211,95,34,77,11,30,16,21,16,27,20,11,5,5,25,"L"
"1150",1390,74,27,62,8,23,12,17,11,22,12,11,2,6,18,"L"
"1151",1141,60,21,57,8,17,10,14,14,19,8,21,4,2,14,"L"
"1152",1113,76,28,69,4,15,16,23,17,14,11,11,7,5,21,"L"
"1153",1281,92,31,72,15,36,15,19,18,20,19,12,4,4,17,"L"
"1154",1228,60,22,63,5,17,11,16,10,31,12,9,6,3,10,"L"
"1155",1143,65,27,52,5,16,6,12,6,18,6,9,5,4,23,"L"
"1156",1409,60,26,59,3,11,5,5,11,30,12,11,1,3,16,"L"
"1157",1448,62,18,49,8,23,18,21,12,23,5,18,7,7,23,"L"
"1158",1257,71,28,54,11,25,4,4,8,19,13,14,8,2,21,"L"
"1159",1428,54,19,48,4,14,12,16,8,14,8,16,7,2,19,"L"
"1160",1462,64,20,57,7,18,17,24,8,20,12,7,2,0,16,"L"
"1161",1196,46,16,43,5,21,9,12,8,14,9,14,2,1,20,"L"
"1162",1231,52,19,44,6,17,8,10,5,15,13,16,3,2,18,"L"
"1163",1329,56,22,63,3,19,9,19,11,27,16,22,8,4,19,"L"
"1164",1345,67,23,62,5,16,16,24,13,22,10,13,7,2,24,"L"
"1165",1323,71,25,59,10,23,11,18,9,27,15,19,6,4,16,"L"
"1166",1181,65,25,65,10,26,5,8,11,22,11,14,6,7,18,"L"
"1167",1458,57,19,45,8,21,11,16,7,19,9,15,7,1,20,"L"
"1168",1338,74,29,55,4,14,12,15,10,20,18,12,6,4,19,"L"
"1169",1268,58,20,54,2,16,16,18,9,24,8,15,12,4,15,"L"
"1170",1139,54,19,43,4,13,12,17,7,14,10,13,7,2,18,"L"
"1171",1120,78,27,63,10,22,14,17,14,26,15,17,5,5,19,"L"
"1172",1163,78,30,71,4,13,14,25,14,27,13,11,7,8,21,"L"
"1173",1112,75,23,55,10,22,19,23,11,26,16,19,8,2,17,"L"
"1174",1246,69,25,64,4,16,15,24,20,16,14,11,10,2,19,"L"
"1175",1328,47,18,58,5,28,6,11,14,14,10,19,13,4,16,"L"
"1176",1277,76,25,54,8,16,18,26,12,26,11,12,1,2,28,"L"
"1177",1266,61,23,74,3,16,12,18,21,18,7,11,7,3,17,"L"
"1178",1400,84,27,63,10,21,20,32,17,17,20,14,6,2,26,"L"
"1179",1242,78,31,71,4,20,12,30,26,26,18,18,9,4,16,"L"
"1180",1250,57,18,61,7,30,14,19,21,21,12,17,7,3,20,"L"
"1181",1356,64,24,59,12,22,4,5,10,20,15,10,4,1,14,"L"
"1182",1436,53,19,60,11,32,4,6,11,18,10,12,7,1,19,"L"
"1183",1173,69,27,79,3,20,12,23,18,32,11,10,5,3,29,"L"
"1184",1106,61,22,57,7,20,10,17,9,22,7,21,7,1,20,"L"
"1185",1434,49,18,63,6,23,7,11,10,21,8,13,6,0,20,"L"
"1186",1196,60,21,45,3,13,15,22,4,22,4,14,4,4,18,"L"
"1187",1431,83,29,56,5,17,20,24,9,20,13,14,2,2,25,"L"
"1188",1277,66,23,55,5,16,15,18,6,20,14,14,9,0,25,"L"
"1189",1102,52,17,39,8,25,10,13,2,19,15,16,7,2,15,"L"
"1190",1112,76,28,53,5,11,15,19,7,22,12,14,4,3,15,"L"
"1191",1251,63,22,51,6,20,13,18,7,29,15,26,7,1,22,"L"
"1192",1427,45,15,63,2,15,13,21,22,17,2,19,8,3,15,"L"
"1193",1140,75,26,55,10,26,13,19,15,21,19,9,2,1,23,"L"
"1194",1343,49,18,51,5,26,8,12,9,14,11,7,5,0,18,"L"
"1195",1150,73,25,58,6,24,17,21,13,20,14,14,11,4,20,"L"
"1196",1433,78,29,57,11,20,9,13,7,20,17,17,7,4,22,"L"
"1197",1428,51,19,50,3,18,10,10,9,17,12,8,2,0,12,"L"
"1198",1190,77,29,74,6,23,13,20,17,21,14,6,11,3,14,"L"
"1199",1320,60,21,54,10,27,8,10,3,25,15,10,2,1,16,"L"
"1200",1293,53,17,49,8,20,11,17,9,18,8,10,4,2,13,"L"
"1201",1227,53,20,64,3,16,10,14,11,15,10,15,9,0,25,"L"
"1202",1197,76,30,66,11,30,5,12,12,17,13,17,13,1,19,"L"
"1203",1376,43,15,42,2,13,11,16,4,21,9,12,5,4,14,"L"
"1204",1284,52,18,51,9,27,7,15,3,17,12,17,7,0,18,"L"
"1205",1418,52,16,49,5,22,15,23,11,21,9,15,9,2,21,"L"
"1206",1186,56,21,59,3,19,11,13,12,15,19,14,8,2,15,"L"
"1207",1344,58,23,61,6,26,6,6,15,21,12,15,4,2,18,"L"
"1208",1416,44,16,52,5,20,7,10,9,24,10,14,6,0,22,"L"
"1209",1449,100,35,64,6,20,24,34,10,31,19,16,6,5,30,"L"
"1210",1444,58,22,63,2,19,12,16,18,18,10,12,13,1,19,"L"
"1211",1350,64,25,54,7,16,7,13,13,16,17,14,8,3,19,"L"
"1212",1257,70,25,63,10,32,10,13,13,13,18,10,7,1,23,"L"
"1213",1390,67,26,73,7,24,8,11,22,27,12,12,2,0,31,"L"
"1214",1177,55,20,59,5,15,10,13,9,26,12,8,1,0,20,"L"
"1215",1371,62,24,57,3,17,11,16,8,14,11,10,4,0,27,"L"
"1216",1211,72,28,75,3,22,13,18,19,20,9,10,4,1,23,"L"
"1217",1403,65,25,53,3,12,12,14,9,20,16,9,7,2,11,"L"
"1218",1268,70,20,52,3,12,27,38,12,28,13,17,5,6,26,"L"
"1219",1314,75,25,65,9,28,16,19,16,20,14,11,6,1,21,"L"
"1220",1264,80,29,63,7,20,15,20,8,24,15,8,5,3,23,"L"
"1221",1130,54,20,44,5,13,9,15,11,19,14,22,11,2,14,"L"
"1222",1153,68,27,58,7,16,7,11,14,20,14,13,1,5,14,"L"
"1223",1334,63,23,54,6,20,11,15,9,18,19,14,6,1,18,"L"
"1224",1272,53,20,50,6,17,7,14,11,11,9,12,6,3,15,"L"
"1225",1458,55,17,48,8,18,13,17,7,24,9,13,4,3,20,"L"
"1226",1246,75,27,61,7,20,14,18,20,21,13,16,4,4,16,"L"
"1227",1301,73,27,57,13,31,6,8,13,18,13,6,1,1,20,"L"
"1228",1280,74,26,72,9,26,13,21,18,22,14,8,11,3,21,"L"
"1229",1393,71,26,55,5,14,14,20,16,19,12,18,5,4,20,"L"
"1230",1435,53,20,57,8,24,5,8,6,15,11,11,8,0,14,"L"
"1231",1338,51,21,58,3,17,6,10,16,17,8,12,5,1,18,"L"
"1232",1448,80,27,51,8,16,18,25,7,21,15,15,6,0,22,"L"
"1233",1228,62,26,64,4,13,6,11,14,22,17,12,5,2,15,"L"
"1234",1305,67,22,69,5,20,18,24,16,29,5,11,4,3,22,"L"
"1235",1412,74,23,71,8,33,20,24,14,19,12,12,13,4,27,"L"
"1236",1400,71,26,62,7,16,12,17,14,21,12,8,1,6,25,"L"
"1237",1104,71,25,60,6,19,15,18,12,21,14,9,2,5,23,"L"
"1238",1386,62,22,57,8,26,10,13,6,18,15,5,8,3,14,"L"
"1239",1462,63,22,63,3,15,16,23,16,24,8,10,5,0,21,"L"
"1240",1242,71,26,65,6,19,13,19,12,26,15,15,8,3,26,"L"
"1241",1181,78,29,71,6,22,14,23,17,20,11,9,8,3,24,"L"
"1242",1329,65,22,50,4,15,17,25,12,21,10,13,3,0,15,"L"
"1243",1210,73,27,71,7,22,12,21,18,25,9,14,10,1,26,"L"
"1244",1105,69,23,59,10,28,13,18,10,19,16,14,6,3,17,"L"
"1245",1429,53,20,55,7,19,6,10,12,20,15,12,6,3,16,"L"
"1246",1335,65,25,71,10,30,5,10,16,18,17,17,11,2,19,"L"
"1247",1234,64,20,59,5,17,19,25,16,27,5,11,6,1,20,"L"
"1248",1457,64,22,60,10,26,10,12,10,26,16,13,4,0,19,"L"
"1249",1192,55,23,57,4,16,5,11,15,27,11,17,6,3,19,"L"
"1250",1184,64,26,59,6,18,6,11,13,22,14,17,5,1,20,"L"
"1251",1400,57,24,68,5,10,4,6,13,27,2,5,5,6,16,"L"
"1252",1310,67,24,68,6,28,13,15,11,26,12,16,8,2,16,"L"
"1253",1338,71,25,59,8,23,13,18,10,20,10,10,7,3,20,"L"
"1254",1417,66,26,60,6,20,8,15,9,18,16,13,5,2,15,"L"
"1255",1261,68,23,64,6,31,16,22,16,26,10,21,6,5,26,"L"
"1256",1431,54,22,53,2,9,8,9,5,17,13,10,6,1,20,"L"
"1257",1151,54,21,52,6,20,6,9,11,24,12,22,5,1,19,"L"
"1258",1285,77,33,65,9,20,2,8,12,21,15,18,5,0,16,"L"
"1259",1166,61,21,50,8,20,11,13,10,17,12,17,8,3,16,"L"
"1260",1104,73,26,50,9,23,12,16,12,22,17,19,3,3,20,"L"
"1261",1242,63,20,46,1,11,22,27,8,26,14,13,5,3,15,"L"
"1262",1416,71,21,61,11,28,18,21,12,17,16,10,10,6,21,"L"
"1263",1175,46,19,52,5,15,3,6,9,21,10,11,3,1,23,"L"
"1264",1325,62,18,46,9,18,17,26,10,23,8,20,8,5,21,"L"
"1265",1203,68,29,65,6,16,4,16,12,22,19,14,9,4,20,"L"
"1266",1278,53,21,63,5,23,6,10,20,21,8,17,9,1,18,"L"
"1267",1418,62,24,53,4,12,10,18,13,24,14,18,7,0,21,"L"
"1268",1330,81,26,61,7,20,22,26,10,20,13,15,9,1,29,"L"
"1269",1390,70,24,63,4,18,18,25,12,18,9,5,6,3,19,"L"
"1270",1150,63,23,58,8,21,9,14,12,24,11,20,8,2,18,"L"
"1271",1324,68,25,58,6,15,12,18,11,11,12,10,9,0,16,"L"
"1272",1368,50,20,45,3,10,7,10,5,14,10,17,12,2,22,"L"
"1273",1388,56,17,51,4,20,18,22,16,26,3,20,2,2,17,"L"
"1274",1393,57,23,55,3,12,8,9,14,23,8,24,9,3,12,"L"
"1275",1307,47,17,57,4,25,9,12,12,23,6,17,9,4,20,"L"
"1276",1320,52,22,53,4,17,4,8,8,27,8,8,4,2,15,"L"
"1277",1412,63,21,64,6,30,15,18,15,17,15,14,9,2,22,"L"
"1278",1305,59,20,54,3,9,16,25,12,20,10,14,10,1,17,"L"
"1279",1153,60,20,61,7,26,13,19,16,21,10,10,4,4,19,"L"
"1280",1211,69,29,62,2,13,9,18,17,27,14,13,2,1,17,"L"
"1281",1328,58,21,66,2,19,14,19,19,14,3,7,8,3,24,"L"
"1282",1334,79,30,67,8,24,11,17,17,14,13,8,4,1,18,"L"
"1283",1448,105,36,71,9,23,24,36,17,29,23,18,7,3,28,"L"
"1284",1130,75,23,50,4,11,25,35,15,21,16,22,6,2,22,"L"
"1285",1280,55,20,62,4,13,11,21,18,21,9,10,7,5,19,"L"
"1286",1210,54,20,53,6,16,8,10,7,15,11,7,7,0,21,"L"
"1287",1436,61,22,70,7,22,10,14,23,18,5,9,4,0,19,"L"
"1288",1163,62,22,52,2,14,16,18,9,22,9,14,3,4,16,"L"
"1289",1235,65,27,76,4,13,7,17,20,27,20,17,8,2,23,"L"
"1290",1356,77,23,56,6,19,25,30,12,16,14,11,8,0,28,"L"
"1291",1196,65,20,52,7,18,18,25,10,24,9,19,6,4,30,"L"
"1292",1137,62,23,50,5,15,11,14,7,22,13,10,4,2,24,"L"
"1293",1329,78,29,66,10,23,10,13,16,11,17,8,10,0,17,"L"
"1294",1454,63,22,57,7,29,12,18,13,22,12,12,4,3,12,"L"
"1295",1449,79,28,67,6,25,17,28,13,20,15,11,9,0,25,"L"
"1296",1403,60,24,56,1,8,11,16,15,19,10,16,11,1,15,"L"
"1297",1428,52,17,41,4,10,14,28,9,16,10,12,5,0,20,"L"
"1298",1181,68,22,51,7,23,17,24,9,24,8,22,11,2,22,"L"
"1299",1437,66,23,61,8,28,12,19,14,19,7,9,5,5,21,"L"
"1300",1301,56,19,50,9,22,9,13,2,19,12,13,10,5,25,"L"
"1301",1112,89,32,61,7,18,18,21,12,25,21,17,11,8,10,"L"
"1302",1452,85,26,47,18,27,15,19,4,15,23,14,5,2,19,"L"
"1303",1246,88,31,69,9,19,17,23,16,21,14,11,7,3,25,"L"
"1304",1458,82,30,61,11,24,11,13,10,19,17,12,5,0,17,"L"
"1305",1257,57,21,54,6,20,9,12,7,19,10,5,5,4,13,"L"
"1306",1277,71,25,74,7,23,14,18,15,27,15,12,10,4,19,"L"
"1307",1228,70,27,70,12,40,4,6,17,22,18,8,8,1,18,"L"
"1308",1214,49,19,63,4,15,7,13,15,27,7,13,4,4,11,"L"
"1309",1266,85,32,61,7,22,14,19,13,15,13,12,9,4,22,"L"
"1310",1334,76,26,63,10,25,14,18,14,23,18,15,4,2,22,"L"
"1311",1380,54,22,62,4,13,6,10,16,16,8,16,14,4,20,"L"
"1312",1375,50,19,55,9,20,3,6,7,24,8,16,7,3,17,"L"
"1313",1423,85,32,54,11,22,10,18,8,25,20,15,2,1,22,"L"
"1314",1462,75,21,51,10,28,23,33,10,21,14,8,4,1,20,"L"
"1315",1102,69,21,41,13,27,14,18,1,14,15,11,7,1,13,"L"
"1316",1361,83,31,55,10,18,11,15,10,26,15,16,7,2,19,"L"
"1317",1233,64,23,61,3,18,15,25,13,16,6,15,10,3,19,"L"
"1318",1305,79,33,70,5,18,8,10,17,19,15,9,5,7,23,"L"
"1319",1457,61,22,56,7,24,10,17,15,20,14,15,7,3,15,"L"
"1320",1393,58,20,51,4,19,14,21,11,24,12,12,6,2,16,"L"
"1321",1125,44,17,59,4,19,6,13,9,18,9,14,8,3,16,"L"
"1322",1429,61,25,51,3,13,8,10,9,26,14,22,3,2,14,"L"
"1323",1328,74,32,61,5,14,5,8,10,25,18,18,8,4,25,"L"
"1324",1371,66,21,61,6,20,18,19,11,25,10,13,10,6,24,"L"
"1325",1458,75,25,58,10,20,15,22,12,15,19,10,4,3,17,"L"
"1326",1242,73,26,58,7,18,14,19,11,25,11,18,12,1,25,"L"
"1327",1116,55,19,47,2,12,15,24,12,20,13,13,4,4,15,"L"
"1328",1107,59,24,52,4,15,7,8,8,14,12,12,11,1,14,"L"
"1329",1277,65,26,60,10,26,3,5,6,18,17,10,2,2,23,"L"
"1330",1320,49,17,48,7,26,8,12,9,22,10,8,4,3,15,"L"
"1331",1412,64,25,58,5,24,9,17,13,25,17,10,5,7,20,"L"
"1332",1331,78,28,53,7,15,15,20,7,17,14,13,4,4,17,"L"
"1333",1143,52,20,47,5,16,7,10,9,17,9,13,7,1,18,"L"
"1334",1293,65,25,65,7,27,8,12,17,16,5,13,9,2,19,"L"
"1335",1234,63,18,41,6,18,21,26,9,27,10,19,4,5,17,"L"
"1336",1172,62,26,68,5,22,5,7,14,30,13,9,1,3,20,"L"
"1337",1245,64,23,59,9,22,9,13,14,15,12,10,6,1,19,"L"
"1338",1335,52,17,53,10,27,8,13,11,10,10,8,4,1,20,"L"
"1339",1284,45,14,41,4,17,13,17,6,25,12,18,7,3,17,"L"
"1340",1356,46,20,47,4,13,2,4,6,20,12,15,7,2,14,"L"
"1341",1285,56,20,55,7,20,9,11,6,23,19,7,3,3,13,"L"
"1342",1203,61,21,68,5,18,14,19,19,20,10,14,8,3,29,"L"
"1343",1454,60,22,61,7,20,9,17,14,19,10,11,6,3,18,"L"
"1344",1231,80,31,69,16,36,2,6,14,24,18,13,2,3,29,"L"
"1345",1401,57,22,53,6,13,7,12,10,26,9,17,7,3,22,"L"
"1346",1104,59,19,39,2,11,19,25,10,20,10,15,7,3,15,"L"
"1347",1228,64,25,63,5,18,9,11,10,25,15,12,4,0,28,"L"
"1348",1397,73,27,67,10,29,9,13,18,20,15,10,9,7,20,"L"
"1349",1338,66,25,61,6,20,10,11,12,26,11,14,2,2,23,"L"
"1350",1246,83,29,62,8,24,17,18,11,23,15,14,7,1,21,"L"
"1351",1314,60,23,64,10,30,4,4,13,27,16,13,3,10,15,"L"
"1352",1326,52,19,47,5,16,9,9,3,21,10,11,4,4,14,"L"
"1353",1137,56,15,41,2,12,24,29,11,22,8,19,4,0,20,"L"
"1354",1301,54,22,56,3,22,7,12,6,22,10,13,7,3,17,"L"
"1355",1112,78,28,65,5,17,17,20,20,14,15,10,7,2,19,"L"
"1356",1322,54,21,55,6,20,6,11,17,24,13,24,7,3,24,"L"
"1357",1181,54,18,65,5,26,13,16,17,27,12,16,9,5,18,"L"
"1358",1133,64,20,60,5,16,19,27,14,21,6,17,4,3,18,"L"
"1359",1452,71,25,55,15,33,6,8,3,13,19,8,3,1,14,"L"
"1360",1211,71,24,51,3,10,20,26,11,26,14,17,3,4,22,"L"
"1361",1449,92,34,80,6,20,18,23,17,21,9,17,19,3,33,"L"
"1362",1207,53,21,54,5,21,6,8,13,19,15,12,8,4,16,"L"
"1363",1455,55,20,64,3,24,12,17,17,26,8,9,4,1,21,"L"
"1364",1130,59,23,49,5,19,8,17,11,28,18,21,5,6,21,"L"
"1365",1400,60,21,69,10,29,8,11,14,31,14,12,7,7,16,"L"
"1366",1272,45,17,54,2,17,9,15,16,25,5,18,8,1,29,"L"
"1367",1437,62,18,73,4,23,22,27,26,14,8,6,6,6,24,"L"
"1368",1163,84,31,66,7,22,15,19,14,20,15,9,6,7,20,"L"
"1369",1206,58,23,56,2,11,10,14,11,16,6,11,8,2,15,"L"
"1370",1261,45,16,50,0,6,13,28,14,19,4,15,9,7,18,"L"
"1371",1417,57,22,61,3,17,10,14,14,26,11,12,3,1,22,"L"
"1372",1197,69,29,64,4,17,7,18,15,27,13,13,6,3,26,"L"
"1373",1403,75,30,65,7,17,8,9,11,16,11,6,4,0,15,"L"
"1374",1330,46,18,55,4,20,6,7,12,22,4,11,8,4,21,"L"
"1375",1125,55,20,56,6,26,9,17,15,15,10,12,6,1,16,"L"
"1376",1211,57,19,56,7,19,12,16,6,24,14,10,6,5,17,"L"
"1377",1390,58,21,51,3,12,13,27,17,20,10,21,2,1,22,"L"
"1378",1172,70,24,70,10,37,12,14,13,22,17,17,13,2,17,"L"
"1379",1266,49,15,47,10,29,9,15,12,17,7,15,6,4,19,"L"
"1380",1184,65,28,59,6,22,3,6,6,10,14,16,12,1,13,"L"
"1381",1148,57,19,53,10,26,9,10,6,21,8,12,4,3,12,"L"
"1382",1460,58,23,69,5,20,7,12,13,17,12,8,9,1,15,"L"
"1383",1335,52,21,58,4,20,6,8,8,19,8,10,2,1,19,"L"
"1384",1451,42,13,38,1,6,15,22,6,19,8,17,5,3,13,"L"
"1385",1181,77,27,58,3,11,20,32,18,24,11,17,5,6,19,"L"
"1386",1203,44,13,48,3,14,15,25,14,22,6,20,3,5,16,"L"
"1387",1331,54,19,53,6,21,10,16,14,20,11,12,3,4,13,"L"
"1388",1140,77,29,67,9,19,10,13,15,21,10,10,2,2,23,"L"
"1389",1238,69,25,69,6,22,13,14,7,12,10,8,8,1,20,"L"
"1390",1310,67,21,66,2,19,23,34,16,27,9,21,12,1,17,"L"
"1391",1437,58,18,55,7,21,15,20,10,20,8,8,5,2,22,"L"
"1392",1317,58,19,53,4,10,16,22,11,23,12,19,6,5,25,"L"
"1393",1166,71,30,71,3,19,8,12,11,20,12,6,10,1,17,"L"
"1394",1275,56,21,44,7,20,7,10,3,21,10,7,1,4,15,"L"
"1395",1112,63,21,51,4,15,17,18,9,23,16,17,6,6,23,"L"
"1396",1221,51,14,42,1,11,22,31,11,19,10,20,9,0,23,"L"
"1397",1253,86,32,65,12,21,10,14,9,19,11,13,2,3,23,"L"
"1398",1308,67,25,62,7,25,10,12,16,18,14,17,5,0,22,"L"
"1399",1210,63,25,61,3,11,10,17,21,20,11,11,6,4,23,"L"
"1400",1116,60,21,57,3,20,15,20,10,16,5,11,5,3,20,"L"
"1401",1107,57,22,58,8,26,5,7,12,13,16,9,2,4,19,"L"
"1402",1228,52,19,45,6,17,8,15,9,28,12,21,3,1,22,"L"
"1403",1323,64,28,67,4,22,4,13,12,29,10,13,10,2,22,"L"
"1404",1394,63,20,46,6,12,17,25,7,27,16,17,5,5,26,"L"
"1405",1268,59,23,49,6,11,7,15,14,23,13,17,4,8,13,"L"
"1406",1130,55,21,55,6,21,7,11,16,17,9,9,6,3,17,"L"
"1407",1277,67,22,59,8,20,15,17,11,18,15,10,5,0,27,"L"
"1408",1462,71,26,61,8,23,11,16,5,23,13,9,4,2,21,"L"
"1409",1433,79,29,71,7,23,14,17,15,19,13,7,9,3,22,"L"
"1410",1257,69,20,45,5,18,24,31,8,22,5,14,3,7,28,"L"
"1411",1231,49,17,52,5,16,10,21,13,25,8,12,4,4,19,"L"
"1412",1450,74,27,60,7,19,13,17,9,27,16,19,10,4,16,"L"
"1413",1345,67,28,59,5,17,6,13,11,17,15,12,12,1,23,"L"
"1414",1246,76,24,58,10,26,18,23,15,17,17,12,5,2,22,"L"
"1415",1305,62,21,57,5,21,15,17,10,20,16,14,5,5,22,"L"
"1416",1457,61,24,61,8,31,5,8,18,20,13,15,4,3,14,"L"
"1417",1439,48,19,46,2,13,8,16,5,24,3,11,3,2,21,"L"
"1418",1438,74,18,48,7,26,31,36,6,23,5,12,5,5,26,"L"
"1419",1458,68,21,51,5,21,21,27,7,24,14,8,6,1,21,"L"
"1420",1400,68,24,64,7,28,13,16,11,24,10,14,3,3,27,"L"
"1421",1356,58,21,57,6,25,10,14,17,14,9,15,6,2,21,"L"
"1422",1401,64,28,59,3,10,5,10,12,24,14,8,4,0,20,"L"
"1423",1397,84,30,62,16,31,8,17,10,24,14,7,4,1,24,"L"
"1424",1338,55,20,55,7,16,8,14,8,19,13,10,5,2,23,"L"
"1425",1139,57,20,50,7,19,10,13,11,14,8,9,7,0,25,"L"
"1426",1435,65,21,51,9,27,14,20,8,18,17,5,5,4,16,"L"
"1427",1425,64,26,61,5,18,7,9,10,29,13,18,5,7,19,"L"
"1428",1424,72,28,74,9,33,7,12,19,19,13,8,8,3,21,"L"
"1429",1272,76,26,65,10,22,14,20,15,20,10,11,5,3,29,"L"
"1430",1242,55,23,56,4,8,5,11,14,14,17,21,17,6,19,"L"
"1431",1332,77,27,58,8,22,15,16,8,16,13,13,8,2,30,"L"
"1432",1314,84,25,71,5,20,29,34,21,22,15,9,5,4,19,"L"
"1433",1417,66,25,64,5,23,11,13,6,20,12,3,6,0,26,"L"
"1434",1207,60,25,51,7,21,3,8,9,21,17,14,3,3,15,"L"
"1435",1326,75,30,64,4,23,11,17,10,18,10,7,11,4,20,"L"
"1436",1164,60,25,57,4,17,6,13,8,26,9,11,2,6,22,"L"
"1437",1125,70,26,59,8,23,10,15,9,24,12,14,7,2,21,"L"
"1438",1340,61,21,55,9,25,10,14,13,18,11,16,8,3,18,"L"
"1439",1425,67,21,50,6,12,19,27,9,18,12,11,6,4,24,"L"
"1440",1246,66,23,48,8,20,12,17,9,17,13,12,4,5,22,"L"
"1441",1396,61,21,56,6,23,13,19,11,18,13,11,7,2,12,"L"
"1442",1206,50,19,57,3,17,9,14,11,23,8,11,5,2,14,"L"
"1443",1331,63,22,63,9,22,10,15,11,22,10,10,6,5,11,"L"
"1444",1124,79,28,69,8,28,15,20,16,21,11,11,9,1,15,"L"
"1445",1165,53,18,59,8,26,9,13,10,15,7,11,8,3,17,"L"
"1446",1140,62,24,54,7,22,7,14,8,17,13,7,6,1,15,"L"
"1447",1290,29,13,66,1,14,2,6,15,19,7,11,7,5,9,"L"
"1448",1245,58,21,59,5,17,11,15,12,22,9,20,10,1,14,"L"
"1449",1457,40,16,52,6,19,2,8,6,15,7,7,5,4,13,"L"
"1450",1112,65,21,46,6,15,17,21,6,21,12,12,3,3,14,"L"
"1451",1168,56,21,58,7,21,7,13,7,20,7,14,9,0,25,"L"
